geoid,name,year,total_est,total_se
04000US09,Connecticut,2010,20.21064,.33175167
04000US09,Connecticut,2011,19.683895,.28773209
04000US09,Connecticut,2012,19.578411,.33867934
04000US09,Connecticut,2013,20.186064,.32821786
04000US09,Connecticut,2014,20.227804,.30306435
04000US09,Connecticut,2015,20.231108,.32387614
04000US09,Connecticut,2016,21.094788,.33467522
04000US09,Connecticut,2017,21.428297,.3415612
04000US10,Delaware,2009,19.441288,.64179611
04000US10,Delaware,2010,18.442961,.54409611
04000US10,Delaware,2011,20.559017,.62932545
04000US10,Delaware,2012,19.882872,.71413308
04000US10,Delaware,2013,19.331055,.62436676
04000US10,Delaware,2014,20.185965,.66541731
04000US10,Delaware,2015,20.571194,.56077605
04000US10,Delaware,2016,19.165443,.57987195
04000US10,Delaware,2017,19.951836,.69987077
04000US11,District of Columbia,2009,3.7038672,.30109203
04000US11,District of Columbia,2010,3.9811718,.34135598
04000US11,District of Columbia,2011,3.3948712,.29115835
04000US11,District of Columbia,2012,3.935694,.3457334
04000US11,District of Columbia,2013,3.4271915,.2561987
04000US11,District of Columbia,2014,4.117486,.29459575
04000US11,District of Columbia,2015,3.7425432,.31294703
04000US11,District of Columbia,2016,3.6271381,.33025724
04000US11,District of Columbia,2017,3.6205702,.28726697
04000US12,Florida,2009,13.966963,.14656523
04000US12,Florida,2010,13.694978,.12302179
04000US12,Florida,2011,13.128284,.14265293
04000US12,Florida,2012,13.045241,.12008738
04000US12,Florida,2013,13.468247,.11861579
04000US12,Florida,2014,13.662004,.12754311
04000US12,Florida,2015,14.177931,.12524195
04000US12,Florida,2016,14.924086,.13977709
04000US12,Florida,2017,15.509865,.14848518
04000US13,Georgia,2009,20.875116,.21445698
04000US13,Georgia,2010,20.654631,.21981518
04000US13,Georgia,2011,19.421143,.2691668
04000US13,Georgia,2012,20.165512,.22883618
04000US13,Georgia,2013,20.443224,.20979816
04000US13,Georgia,2014,21.038816,.19939806
04000US13,Georgia,2015,21.285788,.21040779
04000US13,Georgia,2016,22.357998,.24013118
04000US13,Georgia,2017,23.379459,.23928483
04000US15,Hawaii,2009,20.451836,.63877976
04000US15,Hawaii,2010,20.996294,.53355408
04000US15,Hawaii,2011,20.119137,.5355078
04000US15,Hawaii,2012,20.82667,.57684529
04000US15,Hawaii,2013,20.191282,.52467799
04000US15,Hawaii,2014,21.143867,.52537709
04000US15,Hawaii,2015,21.867937,.54390121
04000US15,Hawaii,2016,22.892153,.55833495
04000US15,Hawaii,2017,22.571703,.49835032
04000US16,Idaho,2009,29.100967,.56028867
04000US16,Idaho,2010,28.441555,.60602158
04000US16,Idaho,2011,27.46138,.59450233
04000US16,Idaho,2012,28.029896,.62628418
04000US16,Idaho,2013,27.814114,.60208988
04000US16,Idaho,2014,27.929283,.58219838
04000US16,Idaho,2015,27.919674,.6051352
04000US16,Idaho,2016,28.435091,.60236043
04000US16,Idaho,2017,29.782846,.58731586
04000US17,Illinois,2009,17.354921,.16217951
04000US17,Illinois,2010,17.468124,.16021433
04000US17,Illinois,2011,16.469067,.1460537
04000US17,Illinois,2012,16.963062,.15732254
04000US17,Illinois,2013,17.079262,.15679111
04000US17,Illinois,2014,17.327747,.15223244
04000US17,Illinois,2015,17.74262,.15642597
04000US17,Illinois,2016,18.023407,.15353452
04000US17,Illinois,2017,18.300499,.17305467
04000US18,Indiana,2009,21.715017,.22699083
04000US18,Indiana,2010,21.284752,.26442793
04000US18,Indiana,2011,20.509253,.25730371
04000US18,Indiana,2012,21.188293,.2474923
04000US18,Indiana,2013,21.900419,.22926322
04000US18,Indiana,2014,21.890856,.24815451
04000US18,Indiana,2015,21.975014,.22234051
04000US18,Indiana,2016,22.925272,.26479667
04000US18,Indiana,2017,23.552818,.25855327
04000US19,Iowa,2009,25.324663,.26500359
04000US19,Iowa,2010,24.577686,.3136647
04000US19,Iowa,2011,23.867468,.30400884
04000US19,Iowa,2012,24.222687,.27503863
04000US19,Iowa,2013,25.003216,.30993664
04000US19,Iowa,2014,24.567146,.34237394
04000US19,Iowa,2015,25.047203,.31246892
04000US19,Iowa,2016,25.846439,.33019361
04000US19,Iowa,2017,26.267332,.36777073
04000US20,Kansas,2009,25.217289,.38476309
04000US20,Kansas,2010,24.283852,.35898057
04000US20,Kansas,2011,24.703163,.38070557
04000US20,Kansas,2012,24.170513,.33760726
04000US20,Kansas,2013,24.327103,.3426708
04000US20,Kansas,2014,24.601723,.32203773
04000US20,Kansas,2015,24.72908,.40087998
04000US20,Kansas,2016,25.252092,.40744245
04000US20,Kansas,2017,25.609333,.39042249
04000US21,Kentucky,2009,21.202139,.34482601
04000US21,Kentucky,2010,20.614267,.3203741
04000US21,Kentucky,2011,20.180202,.29841605
04000US21,Kentucky,2012,20.488646,.29921344
04000US21,Kentucky,2013,21.009333,.27565393
04000US21,Kentucky,2014,20.585669,.27259764
04000US21,Kentucky,2015,20.857864,.297196
04000US21,Kentucky,2016,21.880869,.31775838
04000US21,Kentucky,2017,22.620888,.32445985
04000US22,Louisiana,2009,16.594936,.25328121
04000US22,Louisiana,2010,16.57358,.32131305
04000US22,Louisiana,2011,16.092665,.31760523
04000US22,Louisiana,2012,16.000834,.28654215
04000US22,Louisiana,2013,16.34124,.25877857
04000US22,Louisiana,2014,16.376963,.26017916
04000US22,Louisiana,2015,16.5728,.25672522
04000US22,Louisiana,2016,16.962158,.29404396
04000US22,Louisiana,2017,17.378332,.3061738
04000US23,Maine,2009,19.729286,.4446325
04000US23,Maine,2010,18.558094,.43025512
04000US23,Maine,2011,17.502369,.41302311
04000US23,Maine,2012,18.038818,.38878644
04000US23,Maine,2013,18.054688,.45713383
04000US23,Maine,2014,19.176817,.39810538
04000US23,Maine,2015,18.331848,.41198993
04000US23,Maine,2016,18.380732,.5144316
04000US23,Maine,2017,19.67968,.52131951
04000US24,Maryland,2009,21.450302,.26021701
04000US24,Maryland,2010,20.989885,.23964843
04000US24,Maryland,2011,20.512932,.25997818
04000US24,Maryland,2012,20.86965,.22952659
04000US24,Maryland,2013,20.875198,.22942315
04000US24,Maryland,2014,20.815144,.24874108
04000US24,Maryland,2015,21.312767,.26211619
04000US24,Maryland,2016,21.748137,.26080975
04000US24,Maryland,2017,22.207195,.2686604
04000US25,Massachusetts,2009,14.887707,.22604655
04000US25,Massachusetts,2010,14.505604,.1900892
04000US25,Massachusetts,2011,14.244607,.19863488
04000US25,Massachusetts,2012,14.443699,.1970987
04000US25,Massachusetts,2013,15.035282,.21142906
04000US25,Massachusetts,2014,15.384751,.22464474
04000US25,Massachusetts,2015,15.303575,.21019091
04000US25,Massachusetts,2016,15.765771,.21758567
04000US25,Massachusetts,2017,16.053373,.22443722
04000US26,Michigan,2009,18.45871,.15652992
04000US26,Michigan,2010,18.192617,.13966615
04000US26,Michigan,2011,18.130236,.14905208
04000US26,Michigan,2012,18.364061,.14613751
04000US26,Michigan,2013,18.675573,.16943802
04000US26,Michigan,2014,18.887392,.14955498
04000US26,Michigan,2015,19.020084,.14153622
04000US26,Michigan,2016,19.322823,.15359159
04000US26,Michigan,2017,19.82938,.19964269
04000US27,Minnesota,2009,21.908392,.23559891
04000US27,Minnesota,2010,21.831247,.25834647
04000US27,Minnesota,2011,21.495251,.22520187
04000US27,Minnesota,2012,22.125881,.21844842
04000US27,Minnesota,2013,21.932316,.24355054
04000US27,Minnesota,2014,22.460037,.23491301
04000US27,Minnesota,2015,22.747248,.21259394
04000US27,Minnesota,2016,22.738182,.25519824
04000US27,Minnesota,2017,23.321266,.21310754
04000US28,Mississippi,2009,21.929159,.43730611
04000US28,Mississippi,2010,22.67465,.43301961
04000US28,Mississippi,2011,20.884262,.46214116
04000US28,Mississippi,2012,21.361074,.38012388
04000US28,Mississippi,2013,21.968521,.42529655
04000US28,Mississippi,2014,22.305519,.40787506
04000US28,Mississippi,2015,22.662582,.39807758
04000US28,Mississippi,2016,23.198914,.46738976
04000US28,Mississippi,2017,24.161158,.43703789
04000US29,Missouri,2009,20.481827,.22671694
04000US29,Missouri,2010,20.550892,.20851004
04000US29,Missouri,2011,20.661116,.23931786
04000US29,Missouri,2012,20.617472,.22207358
04000US29,Missouri,2013,20.794735,.25027883
04000US29,Missouri,2014,20.850142,.25477549
04000US29,Missouri,2015,21.402716,.24525169
04000US29,Missouri,2016,22.242823,.25454077
04000US29,Missouri,2017,22.807766,.25527972
04000US30,Montana,2009,29.357798,.70459157
04000US30,Montana,2010,28.767193,.69603109
04000US30,Montana,2011,28.364378,.61551607
04000US30,Montana,2012,28.236797,.57450992
04000US30,Montana,2013,28.285107,.64038062
04000US30,Montana,2014,28.531105,.56169844
04000US30,Montana,2015,28.328558,.62518895
04000US30,Montana,2016,31.464104,.74757427
04000US30,Montana,2017,30.768322,.56967211
04000US31,Nebraska,2009,24.239515,.42963448
04000US31,Nebraska,2010,25.052273,.44253972
04000US31,Nebraska,2011,23.992401,.4452115
04000US31,Nebraska,2012,24.392765,.35121179
04000US31,Nebraska,2013,25.301165,.41643089
04000US31,Nebraska,2014,25.37188,.37019148
04000US31,Nebraska,2015,25.316631,.3833946
04000US31,Nebraska,2016,25.824213,.38409612
04000US31,Nebraska,2017,25.956738,.43899766
04000US32,Nevada,2009,18.759365,.38342312
04000US32,Nevada,2010,17.415951,.40855482
04000US32,Nevada,2011,17.165232,.494739
04000US32,Nevada,2012,17.153204,.33230478
04000US32,Nevada,2013,18.081711,.35698652
04000US32,Nevada,2014,18.09746,.38962018
04000US32,Nevada,2015,18.923004,.38784918
04000US32,Nevada,2016,19.851151,.39875257
04000US32,Nevada,2017,20.634872,.39246875
04000US33,New Hampshire,2009,22.995722,.55218983
04000US33,New Hampshire,2010,22.062119,.61517048
04000US33,New Hampshire,2011,20.936037,.51733696
04000US33,New Hampshire,2012,21.062262,.43127272
04000US33,New Hampshire,2013,21.00045,.49877498
04000US33,New Hampshire,2014,22.872463,.54330957
04000US33,New Hampshire,2015,22.195068,.50898075
04000US33,New Hampshire,2016,23.199774,.50647956
04000US33,New Hampshire,2017,23.468697,.5338856
04000US34,New Jersey,2009,16.650217,.2025075
04000US34,New Jersey,2010,16.991093,.2017979
04000US34,New Jersey,2011,17.158892,.17148946
04000US34,New Jersey,2012,17.073565,.18578731
04000US34,New Jersey,2013,17.542967,.18192029
04000US34,New Jersey,2014,17.861029,.19688599
04000US34,New Jersey,2015,17.56617,.17618999
04000US34,New Jersey,2016,18.348959,.18606336
04000US34,New Jersey,2017,18.762812,.20054334
04000US35,New Mexico,2009,23.221138,.45158327
04000US35,New Mexico,2010,21.658348,.44584969
04000US35,New Mexico,2011,22.761686,.48599905
04000US35,New Mexico,2012,22.772276,.45200837
04000US35,New Mexico,2013,23.643045,.4754197
04000US35,New Mexico,2014,22.54191,.50140405
04000US35,New Mexico,2015,23.376963,.4925279
04000US35,New Mexico,2016,24.679045,.57528627
04000US35,New Mexico,2017,23.850828,.45045972
04000US36,New York,2009,11.727048,.10838933
04000US36,New York,2010,11.553233,.10181992
04000US36,New York,2011,11.277254,.086529389
04000US36,New York,2012,11.357354,.090039089
04000US36,New York,2013,11.575949,.10090909
04000US36,New York,2014,11.417874,.10541721
04000US36,New York,2015,11.738525,.09349373
04000US36,New York,2016,12.09554,.11033534
04000US36,New York,2017,12.429117,.11464659
04000US37,North Carolina,2009,22.495438,.19768898
04000US37,North Carolina,2010,22.00485,.20529991
04000US37,North Carolina,2011,21.575359,.23618981
04000US37,North Carolina,2012,21.779877,.20937505
04000US37,North Carolina,2013,22.120037,.21018144
04000US37,North Carolina,2014,22.481152,.22462705
04000US37,North Carolina,2015,22.951002,.2000856
04000US37,North Carolina,2016,23.632046,.21923229
04000US37,North Carolina,2017,24.399422,.20835254
04000US38,North Dakota,2009,28.110775,.6630131
04000US38,North Dakota,2010,27.21032,.65429169
04000US38,North Dakota,2011,27.633715,.64011061
04000US38,North Dakota,2012,27.755514,.64936483
04000US38,North Dakota,2013,28.714239,.67717838
04000US38,North Dakota,2014,27.445805,.68125874
04000US38,North Dakota,2015,27.410162,.61743909
04000US38,North Dakota,2016,27.31949,.71092218
04000US38,North Dakota,2017,26.910336,.71372998
04000US39,Ohio,2009,19.884504,.18253888
04000US39,Ohio,2010,19.6619,.15970968
04000US39,Ohio,2011,19.348228,.16647184
04000US39,Ohio,2012,19.666861,.17230429
04000US39,Ohio,2013,20.169516,.15668301
04000US39,Ohio,2014,20.243309,.16609117
04000US39,Ohio,2015,20.511911,.1751065
04000US39,Ohio,2016,21.144087,.17305329
04000US39,Ohio,2017,21.462284,.16800849
04000US40,Oklahoma,2009,22.124182,.31789255
04000US40,Oklahoma,2010,21.795809,.29747209
04000US40,Oklahoma,2011,21.085358,.313476
04000US40,Oklahoma,2012,21.012714,.29014385
04000US40,Oklahoma,2013,21.63069,.27965888
04000US40,Oklahoma,2014,21.77832,.23898496
04000US40,Oklahoma,2015,22.169294,.26350483
04000US40,Oklahoma,2016,22.63925,.28631228
04000US40,Oklahoma,2017,23.140053,.2872211
04000US41,Oregon,2009,21.989962,.31151488
04000US41,Oregon,2010,21.627829,.31949323
04000US41,Oregon,2011,20.544977,.32278737
04000US41,Oregon,2012,20.91437,.30462092
04000US41,Oregon,2013,21.348486,.32178822
04000US41,Oregon,2014,21.792681,.30558312
04000US41,Oregon,2015,22.143826,.31233585
04000US41,Oregon,2016,23.036333,.34802318
04000US41,Oregon,2017,23.543512,.33555603
04000US42,Pennsylvania,2009,17.798462,.14694744
04000US42,Pennsylvania,2010,17.382027,.14819734
04000US42,Pennsylvania,2011,17.409075,.15136397
04000US42,Pennsylvania,2012,17.695097,.14469257
04000US42,Pennsylvania,2013,17.873699,.13819136
04000US42,Pennsylvania,2014,18.226469,.14141294
04000US42,Pennsylvania,2015,18.309629,.1491098
04000US42,Pennsylvania,2016,18.370455,.15509894
04000US42,Pennsylvania,2017,18.903315,.15139854
04000US44,Rhode Island,2009,17.498272,.56773287
04000US44,Rhode Island,2010,17.332306,.60577214
04000US44,Rhode Island,2011,16.211653,.53398031
04000US44,Rhode Island,2012,16.311493,.53436244
04000US44,Rhode Island,2013,16.652723,.61498851
04000US44,Rhode Island,2014,16.876436,.52665353
04000US44,Rhode Island,2015,16.318924,.48647979
04000US44,Rhode Island,2016,15.70722,.5552277
04000US44,Rhode Island,2017,18.412567,.58577794
04000US45,South Carolina,2009,21.234089,.33127502
04000US45,South Carolina,2010,20.560318,.32991973
04000US45,South Carolina,2011,20.055302,.32743222
04000US45,South Carolina,2012,19.719135,.29707146
04000US45,South Carolina,2013,20.311045,.27271503
04000US45,South Carolina,2014,20.874874,.28337872
04000US45,South Carolina,2015,21.526854,.29402655
04000US45,South Carolina,2016,21.836245,.30022037
04000US45,South Carolina,2017,22.131069,.29714838
04000US46,South Dakota,2009,29.302862,.68115902
04000US46,South Dakota,2010,28.851091,.68803483
04000US46,South Dakota,2011,28.464954,.72219282
04000US46,South Dakota,2012,27.777863,.57984227
04000US46,South Dakota,2013,28.628328,.63577831
04000US46,South Dakota,2014,28.470289,.66883504
04000US46,South Dakota,2015,30.277487,.63615781
04000US46,South Dakota,2016,29.797935,.62995648
04000US46,South Dakota,2017,29.05711,.62111878
04000US47,Tennessee,2009,22.308716,.26060924
04000US47,Tennessee,2010,22.229574,.2677834
04000US47,Tennessee,2011,21.686346,.27317163
04000US47,Tennessee,2012,22.248224,.27672338
04000US47,Tennessee,2013,22.576418,.2401209
04000US47,Tennessee,2014,23.071844,.27168083
04000US47,Tennessee,2015,23.027554,.2513127
04000US47,Tennessee,2016,24.109661,.25330913
04000US47,Tennessee,2017,24.920317,.27520677
04000US48,Texas,2009,18.567747,.13609572
04000US48,Texas,2010,18.830257,.12873302
04000US48,Texas,2011,18.777815,.15938979
04000US48,Texas,2012,19.251064,.13901159
04000US48,Texas,2013,19.632486,.14067009
04000US48,Texas,2014,19.898359,.13110769
04000US48,Texas,2015,20.683565,.13280423
04000US48,Texas,2016,21.408096,.1535798
04000US48,Texas,2017,21.750181,.14710638
04000US49,Utah,2009,28.737768,.52208519
04000US49,Utah,2010,27.58433,.46771336
04000US49,Utah,2011,26.312944,.47959569
04000US49,Utah,2012,27.244217,.40221167
04000US49,Utah,2013,27.334723,.36568254
04000US49,Utah,2014,28.334766,.43475559
04000US49,Utah,2015,28.72876,.38156459
04000US49,Utah,2016,29.847309,.50665361
04000US49,Utah,2017,31.091558,.4689067
04000US50,Vermont,2009,19.250723,.55884022
04000US50,Vermont,2010,20.209248,.56355315
04000US50,Vermont,2011,20.114782,.5679583
04000US50,Vermont,2012,18.608618,.51631784
04000US50,Vermont,2013,18.346272,.55853558
04000US50,Vermont,2014,18.508022,.56785351
04000US50,Vermont,2015,18.679302,.62608445
04000US50,Vermont,2016,18.468437,.64411551
04000US50,Vermont,2017,18.422703,.58479369
04000US51,Virginia,2009,24.945137,.24537128
04000US51,Virginia,2010,24.534338,.27317303
04000US51,Virginia,2011,24.64735,.26726121
04000US51,Virginia,2012,25.134626,.21743116
04000US51,Virginia,2013,24.723064,.2298858
04000US51,Virginia,2014,24.93787,.2570186
04000US51,Virginia,2015,24.838657,.20781304
04000US51,Virginia,2016,25.500336,.27129647
04000US51,Virginia,2017,25.680416,.24618539
04000US53,Washington,2009,24.614775,.26262072
04000US53,Washington,2010,23.844751,.2601223
04000US53,Washington,2011,24.273794,.27525058
04000US53,Washington,2012,23.80916,.27270547
04000US53,Washington,2013,23.801832,.26456165
04000US53,Washington,2014,24.239542,.25641179
04000US53,Washington,2015,24.649771,.25608644
04000US53,Washington,2016,25.442076,.27458492
04000US53,Washington,2017,25.829845,.30032879
04000US54,West Virginia,2009,18.55028,.37138268
04000US54,West Virginia,2010,18.786425,.4259125
04000US54,West Virginia,2011,17.921616,.39525911
04000US54,West Virginia,2012,17.75552,.35969904
04000US54,West Virginia,2013,18.10187,.38123095
04000US54,West Virginia,2014,18.564949,.38523376
04000US54,West Virginia,2015,18.509371,.42723891
04000US54,West Virginia,2016,20.147898,.45170969
04000US54,West Virginia,2017,19.558147,.46142828
04000US55,Wisconsin,2009,21.350903,.19710945
04000US55,Wisconsin,2010,20.007616,.19811761
04000US55,Wisconsin,2011,19.835482,.21272898
04000US55,Wisconsin,2012,19.697626,.2018131
04000US55,Wisconsin,2013,20.111128,.19782782
04000US55,Wisconsin,2014,20.210211,.20831653
04000US55,Wisconsin,2015,20.964176,.21646892
04000US55,Wisconsin,2016,21.041874,.22381085
04000US55,Wisconsin,2017,21.603731,.22659886
04000US56,Wyoming,2009,33.554649,1.0236299
04000US56,Wyoming,2010,32.462757,.95396227
04000US56,Wyoming,2011,31.14016,.98683417
04000US56,Wyoming,2012,30.442078,.89065582
04000US56,Wyoming,2013,31.710291,.84952396
04000US56,Wyoming,2014,30.860212,1.0652702
04000US56,Wyoming,2015,31.402525,.91731298
04000US56,Wyoming,2016,32.375156,.97781849
04000US56,Wyoming,2017,33.254353,.9945184
