geoid,name,year,total_est,total_se
04000US11,District of Columbia,2017,44.874321,.82284904
04000US12,Florida,2009,41.177826,.19105478
04000US12,Florida,2010,41.502258,.19677339
04000US12,Florida,2011,41.740921,.1918053
04000US12,Florida,2012,42.203125,.1739357
04000US12,Florida,2013,41.62542,.20879056
04000US12,Florida,2014,41.223362,.18083593
04000US12,Florida,2015,41.02457,.15354201
04000US12,Florida,2016,40.354984,.17252223
04000US12,Florida,2017,39.725258,.18171433
04000US13,Georgia,2009,33.691059,.28787777
04000US13,Georgia,2010,33.700615,.30216938
04000US13,Georgia,2011,34.761353,.30408102
04000US13,Georgia,2012,34.595863,.25133923
04000US13,Georgia,2013,34.588528,.26084703
04000US13,Georgia,2014,33.745445,.25815937
04000US13,Georgia,2015,33.637638,.24439088
04000US13,Georgia,2016,32.823296,.21951222
04000US13,Georgia,2017,32.142918,.28040382
04000US15,Hawaii,2009,33.638397,.75370872
04000US15,Hawaii,2010,33.854855,.65759444
04000US15,Hawaii,2011,35.08448,.76132703
04000US15,Hawaii,2012,35.756496,.60057646
04000US15,Hawaii,2013,33.743004,.62602931
04000US15,Hawaii,2014,34.077324,.6016503
04000US15,Hawaii,2015,33.490681,.62827581
04000US15,Hawaii,2016,33.472626,.62820852
04000US15,Hawaii,2017,34.062977,.67724842
04000US16,Idaho,2009,26.927155,.59496731
04000US16,Idaho,2010,27.072578,.61709952
04000US16,Idaho,2011,28.559118,.60018164
04000US16,Idaho,2012,27.450239,.61789823
04000US16,Idaho,2013,27.426682,.60833919
04000US16,Idaho,2014,28.699413,.53004044
04000US16,Idaho,2015,29.206203,.49695069
04000US16,Idaho,2016,29.301722,.6244145
04000US16,Idaho,2017,27.651787,.56673026
04000US17,Illinois,2009,34.775463,.20975342
04000US17,Illinois,2010,35.192265,.19512908
04000US17,Illinois,2011,35.378391,.22118366
04000US17,Illinois,2012,35.091133,.19880052
04000US17,Illinois,2013,35.476158,.19512744
04000US17,Illinois,2014,35.095833,.18759333
04000US17,Illinois,2015,35.378723,.20735392
04000US17,Illinois,2016,34.367256,.21767016
04000US17,Illinois,2017,34.388393,.18519449
04000US18,Indiana,2009,32.622536,.29806578
04000US18,Indiana,2010,33.352234,.30118904
04000US18,Indiana,2011,33.285694,.29976493
04000US18,Indiana,2012,32.776966,.23701811
04000US18,Indiana,2013,32.914291,.26709133
04000US18,Indiana,2014,32.686108,.25231269
04000US18,Indiana,2015,32.983734,.27351725
04000US18,Indiana,2016,32.608131,.23619817
04000US18,Indiana,2017,31.287268,.22430515
04000US19,Iowa,2009,29.412359,.3218402
04000US19,Iowa,2010,30.041222,.35817599
04000US19,Iowa,2011,30.805046,.31992593
04000US19,Iowa,2012,30.178934,.32725775
04000US19,Iowa,2013,30.234129,.33025053
04000US19,Iowa,2014,30.352139,.36503908
04000US19,Iowa,2015,29.66601,.40100765
04000US19,Iowa,2016,29.497921,.32733336
04000US19,Iowa,2017,29.311375,.36254966
04000US20,Kansas,2009,30.457222,.39931029
04000US20,Kansas,2010,30.422598,.45639229
04000US20,Kansas,2011,31.14266,.39519718
04000US20,Kansas,2012,31.074476,.39225546
04000US20,Kansas,2013,30.4153,.35835204
04000US20,Kansas,2014,31.01273,.34530902
04000US20,Kansas,2015,30.165026,.36540976
04000US20,Kansas,2016,30.266649,.38108641
04000US20,Kansas,2017,30.014626,.42209589
04000US21,Kentucky,2009,33.193249,.34972918
04000US21,Kentucky,2010,33.31004,.37964496
04000US21,Kentucky,2011,33.536488,.40724277
04000US21,Kentucky,2012,33.971684,.33834073
04000US21,Kentucky,2013,32.958046,.33138901
04000US21,Kentucky,2014,34.083645,.32214585
04000US21,Kentucky,2015,33.753513,.35381243
04000US21,Kentucky,2016,33.071144,.33526576
04000US21,Kentucky,2017,32.214962,.3108272
04000US22,Louisiana,2009,36.75024,.34954211
04000US22,Louisiana,2010,37.060234,.37308684
04000US22,Louisiana,2011,36.934132,.39000157
04000US22,Louisiana,2012,38.187225,.37472871
04000US22,Louisiana,2013,37.251648,.46807104
04000US22,Louisiana,2014,37.082775,.36932841
04000US22,Louisiana,2015,37.131828,.35136774
04000US22,Louisiana,2016,37.528744,.35920405
04000US22,Louisiana,2017,37.134789,.3644208
04000US23,Maine,2009,33.96867,.46715337
04000US23,Maine,2010,33.502438,.53502625
04000US23,Maine,2011,33.78347,.48409867
04000US23,Maine,2012,34.607956,.50760645
04000US23,Maine,2013,34.601028,.63633269
04000US23,Maine,2014,34.370117,.61996907
04000US23,Maine,2015,34.301373,.63218635
04000US23,Maine,2016,34.937553,.60601294
04000US23,Maine,2017,34.304264,.54423672
04000US24,Maryland,2009,32.544308,.34011966
04000US24,Maryland,2010,32.520653,.32477495
04000US24,Maryland,2011,33.273663,.26627591
04000US24,Maryland,2012,33.327679,.28344086
04000US24,Maryland,2013,33.251915,.32928845
04000US24,Maryland,2014,33.208477,.284751
04000US24,Maryland,2015,32.058914,.27903977
04000US24,Maryland,2016,32.493004,.32720119
04000US24,Maryland,2017,32.081467,.24918574
04000US25,Massachusetts,2009,36.474487,.32065964
04000US25,Massachusetts,2010,35.930374,.25947565
04000US25,Massachusetts,2011,36.372299,.28948283
04000US25,Massachusetts,2012,36.172737,.24955045
04000US25,Massachusetts,2013,36.269699,.33005598
04000US25,Massachusetts,2014,36.399361,.29928741
04000US25,Massachusetts,2015,35.752052,.29364574
04000US25,Massachusetts,2016,35.421558,.28523579
04000US25,Massachusetts,2017,35.533985,.29734996
04000US26,Michigan,2009,34.621609,.23080546
04000US26,Michigan,2010,35.219269,.19468118
04000US26,Michigan,2011,35.639175,.16853492
04000US26,Michigan,2012,35.299503,.19214857
04000US26,Michigan,2013,35.045528,.16208349
04000US26,Michigan,2014,34.671463,.22026585
04000US26,Michigan,2015,34.341793,.18109761
04000US26,Michigan,2016,34.223087,.21205585
04000US26,Michigan,2017,33.738403,.19160023
04000US27,Minnesota,2009,30.307507,.31144685
04000US27,Minnesota,2010,30.502384,.25756001
04000US27,Minnesota,2011,30.586264,.27947769
04000US27,Minnesota,2012,30.264786,.25301909
04000US27,Minnesota,2013,30.179947,.26725641
04000US27,Minnesota,2014,29.868237,.20168899
04000US27,Minnesota,2015,30.288107,.24261755
04000US27,Minnesota,2016,29.92407,.25951773
04000US27,Minnesota,2017,29.415306,.23733622
04000US28,Mississippi,2009,33.519112,.43176022
04000US28,Mississippi,2010,33.285492,.47678038
04000US28,Mississippi,2011,35.156075,.45159832
04000US28,Mississippi,2012,34.835827,.42216456
04000US28,Mississippi,2013,33.975555,.43186614
04000US28,Mississippi,2014,33.482964,.47086152
04000US28,Mississippi,2015,33.385971,.46572885
04000US28,Mississippi,2016,33.652477,.43573096
04000US28,Mississippi,2017,33.337421,.50010943
04000US29,Missouri,2009,33.190338,.2736659
04000US29,Missouri,2010,33.993172,.29185894
04000US29,Missouri,2011,33.342216,.29106414
04000US29,Missouri,2012,33.652206,.23390299
04000US29,Missouri,2013,33.834858,.24160436
04000US29,Missouri,2014,33.466919,.29620737
04000US29,Missouri,2015,33.127941,.22669949
04000US29,Missouri,2016,32.997906,.27675366
04000US29,Missouri,2017,32.705486,.31155166
04000US30,Montana,2009,29.346073,.6841076
04000US30,Montana,2010,27.678665,.63675022
04000US30,Montana,2011,28.752752,.615578
04000US30,Montana,2012,29.162125,.67998248
04000US30,Montana,2013,29.687315,.58381277
04000US30,Montana,2014,28.498987,.63723773
04000US30,Montana,2015,27.822056,.65627807
04000US30,Montana,2016,27.26128,.59029174
04000US30,Montana,2017,27.490303,.68221062
04000US31,Nebraska,2009,30.546961,.5060702
04000US31,Nebraska,2010,30.271763,.46794239
04000US31,Nebraska,2011,29.517132,.46848959
04000US31,Nebraska,2012,29.765802,.40329179
04000US31,Nebraska,2013,29.875893,.48927939
04000US31,Nebraska,2014,30.253723,.46194786
04000US31,Nebraska,2015,30.620337,.42423373
04000US31,Nebraska,2016,30.634516,.44619548
04000US31,Nebraska,2017,29.073944,.35061181
04000US32,Nevada,2009,35.422459,.46492335
04000US32,Nevada,2010,36.575466,.48767966
04000US32,Nevada,2011,37.721104,.5572803
04000US32,Nevada,2012,36.500317,.44367382
04000US32,Nevada,2013,37.612499,.48035774
04000US32,Nevada,2014,37.810455,.53078151
04000US32,Nevada,2015,37.123211,.48609632
04000US32,Nevada,2016,35.712376,.46327686
04000US32,Nevada,2017,34.915905,.49581277
04000US33,New Hampshire,2009,31.234619,.68991947
04000US33,New Hampshire,2010,29.994509,.67890084
04000US33,New Hampshire,2011,30.96636,.64144737
04000US33,New Hampshire,2012,31.148424,.64155799
04000US33,New Hampshire,2013,30.853775,.66112912
04000US33,New Hampshire,2014,31.274677,.64358592
04000US33,New Hampshire,2015,30.524424,.55406332
04000US33,New Hampshire,2016,29.37291,.47406158
04000US33,New Hampshire,2017,29.722717,.52160138
04000US34,New Jersey,2009,34.856918,.26559037
04000US34,New Jersey,2010,34.677113,.20641726
04000US34,New Jersey,2011,35.511894,.26874977
04000US34,New Jersey,2012,34.661507,.25163209
04000US34,New Jersey,2013,34.554405,.25450638
04000US34,New Jersey,2014,34.971504,.24792001
04000US34,New Jersey,2015,34.749744,.26066992
04000US34,New Jersey,2016,34.037079,.242294
04000US34,New Jersey,2017,33.582787,.27762061
04000US35,New Mexico,2009,34.338314,.60210329
04000US35,New Mexico,2010,34.222923,.56839174
04000US35,New Mexico,2011,33.321255,.50354302
04000US35,New Mexico,2012,34.020702,.43355489
04000US35,New Mexico,2013,33.84441,.45703575
04000US35,New Mexico,2014,33.054504,.51783425
04000US35,New Mexico,2015,33.177341,.54151213
04000US35,New Mexico,2016,32.873394,.55580258
04000US35,New Mexico,2017,34.100208,.54268456
04000US36,New York,2009,33.002235,.17107432
04000US36,New York,2010,32.531322,.15421018
04000US36,New York,2011,32.62318,.15905809
04000US36,New York,2012,32.771317,.15397027
04000US36,New York,2013,33.127304,.1828911
04000US36,New York,2014,32.958279,.15130609
04000US36,New York,2015,33.143051,.14295055
04000US36,New York,2016,32.964146,.17508282
04000US36,New York,2017,32.441814,.16276222
04000US37,North Carolina,2009,32.579319,.25193503
04000US37,North Carolina,2010,32.903633,.16162467
04000US37,North Carolina,2011,32.666527,.2389376
04000US37,North Carolina,2012,33.106552,.24577808
04000US37,North Carolina,2013,33.134388,.24089809
04000US37,North Carolina,2014,32.719082,.23809774
04000US37,North Carolina,2015,32.495029,.20390022
04000US37,North Carolina,2016,32.421272,.22341037
04000US37,North Carolina,2017,31.510475,.22810905
04000US38,North Dakota,2009,30.13863,.60920495
04000US38,North Dakota,2010,29.424206,.79959792
04000US38,North Dakota,2011,29.117981,.61068887
04000US38,North Dakota,2012,28.598288,.84634507
04000US38,North Dakota,2013,28.484604,.77984929
04000US38,North Dakota,2014,29.292706,.91432303
04000US38,North Dakota,2015,29.356089,.67737305
04000US38,North Dakota,2016,28.075993,.68562084
04000US38,North Dakota,2017,29.265965,.8395775
04000US39,Ohio,2009,33.853165,.17815408
04000US39,Ohio,2010,33.636551,.20107991
04000US39,Ohio,2011,34.415932,.20744324
04000US39,Ohio,2012,34.617226,.19398111
04000US39,Ohio,2013,34.034279,.20329468
04000US39,Ohio,2014,33.587505,.17101768
04000US39,Ohio,2015,33.754147,.18711472
04000US39,Ohio,2016,33.182804,.2106282
04000US39,Ohio,2017,32.681,.19265211
04000US40,Oklahoma,2009,33.004318,.34216824
04000US40,Oklahoma,2010,33.178551,.36267859
04000US40,Oklahoma,2011,33.903824,.38033336
04000US40,Oklahoma,2012,33.742458,.29732588
04000US40,Oklahoma,2013,33.34227,.29932344
04000US40,Oklahoma,2014,32.850697,.31754193
04000US40,Oklahoma,2015,32.527416,.29662275
04000US40,Oklahoma,2016,33.535896,.25589931
04000US40,Oklahoma,2017,32.340561,.34779912
04000US41,Oregon,2009,32.553524,.3554883
04000US41,Oregon,2010,32.000607,.35685664
04000US41,Oregon,2011,33.031242,.36803383
04000US41,Oregon,2012,32.550426,.34949338
04000US41,Oregon,2013,33.289955,.38855678
04000US41,Oregon,2014,32.845547,.3158178
04000US41,Oregon,2015,32.391602,.32328147
04000US41,Oregon,2016,31.566643,.35245559
04000US41,Oregon,2017,31.220509,.34748122
04000US42,Pennsylvania,2009,34.069466,.20923069
04000US42,Pennsylvania,2010,34.360001,.21641126
04000US42,Pennsylvania,2011,34.272491,.20082751
04000US42,Pennsylvania,2012,34.371082,.18776193
04000US42,Pennsylvania,2013,34.508636,.22367658
04000US42,Pennsylvania,2014,34.239902,.19542363
04000US42,Pennsylvania,2015,34.105457,.16411993
04000US42,Pennsylvania,2016,34.435131,.19129917
04000US42,Pennsylvania,2017,33.604645,.18733226
04000US44,Rhode Island,2009,37.095757,.76225537
04000US44,Rhode Island,2010,36.506542,.73608297
04000US44,Rhode Island,2011,36.267006,.67634034
04000US44,Rhode Island,2012,37.412579,.81763792
04000US44,Rhode Island,2013,36.773499,.79591346
04000US44,Rhode Island,2014,36.743446,.78098232
04000US44,Rhode Island,2015,37.456684,.61722058
04000US44,Rhode Island,2016,37.44865,.74505097
04000US44,Rhode Island,2017,36.579262,.77081859
04000US45,South Carolina,2009,33.92886,.31834021
04000US45,South Carolina,2010,33.570305,.38578042
04000US45,South Carolina,2011,33.70808,.3753891
04000US45,South Carolina,2012,34.776875,.32716495
04000US45,South Carolina,2013,34.305946,.3474611
04000US45,South Carolina,2014,33.515972,.29955927
04000US45,South Carolina,2015,33.239891,.39671859
04000US45,South Carolina,2016,33.110565,.29405215
04000US45,South Carolina,2017,33.339249,.34071892
04000US46,South Dakota,2009,29.780378,.63159651
04000US46,South Dakota,2010,27.577871,.66381818
04000US46,South Dakota,2011,27.839672,.73005646
04000US46,South Dakota,2012,30.151192,.65783942
04000US46,South Dakota,2013,29.362778,.62808597
04000US46,South Dakota,2014,29.737648,.60421556
04000US46,South Dakota,2015,27.262201,.673756
04000US46,South Dakota,2016,27.95454,.74609673
04000US46,South Dakota,2017,29.662462,.69372553
04000US47,Tennessee,2009,33.127098,.33653
04000US47,Tennessee,2010,32.844601,.25626373
04000US47,Tennessee,2011,33.555305,.29449186
04000US47,Tennessee,2012,33.384674,.25492698
04000US47,Tennessee,2013,32.74725,.31919682
04000US47,Tennessee,2014,32.573952,.30429411
04000US47,Tennessee,2015,32.25621,.24418089
04000US47,Tennessee,2016,32.613056,.28074214
04000US47,Tennessee,2017,31.348366,.27457991
04000US48,Texas,2009,35.005226,.18115863
04000US48,Texas,2010,34.76355,.14665058
04000US48,Texas,2011,34.678925,.17363258
04000US48,Texas,2012,34.640266,.15971158
04000US48,Texas,2013,34.121185,.18121102
04000US48,Texas,2014,34.039883,.15422337
04000US48,Texas,2015,33.788025,.16711415
04000US48,Texas,2016,33.598274,.13939352
04000US48,Texas,2017,32.569649,.19189957
04000US49,Utah,2009,25.014889,.44546208
04000US49,Utah,2010,26.015511,.49182439
04000US49,Utah,2011,27.004602,.46597818
04000US49,Utah,2012,26.814941,.44647363
04000US49,Utah,2013,26.382833,.42527193
04000US49,Utah,2014,25.281096,.40728599
04000US49,Utah,2015,25.182713,.44828215
04000US49,Utah,2016,25.016567,.42839688
04000US49,Utah,2017,23.712387,.35686988
04000US50,Vermont,2009,33.016335,.69811845
04000US50,Vermont,2010,33.870979,.70116657
04000US50,Vermont,2011,32.524731,.67910624
04000US50,Vermont,2012,32.98391,.77316129
04000US50,Vermont,2013,34.264751,.62889558
04000US50,Vermont,2014,34.244194,.81149477
04000US50,Vermont,2015,34.22596,.7836948
04000US50,Vermont,2016,35.195072,.79897678
04000US50,Vermont,2017,34.554939,.81999069
04000US51,Virginia,2009,30.485323,.23596056
04000US51,Virginia,2010,30.878675,.23471725
04000US51,Virginia,2011,30.542156,.2494228
04000US51,Virginia,2012,30.451431,.24202091
04000US51,Virginia,2013,30.526304,.28870037
04000US51,Virginia,2014,30.891556,.21592891
04000US51,Virginia,2015,30.966738,.21843147
04000US51,Virginia,2016,30.599239,.25990817
04000US51,Virginia,2017,29.920664,.21950801
04000US53,Washington,2009,30.908752,.28948122
04000US53,Washington,2010,31.584055,.28268537
04000US53,Washington,2011,30.871174,.25149304
04000US53,Washington,2012,31.316658,.29400277
04000US53,Washington,2013,31.05057,.26531845
04000US53,Washington,2014,30.34075,.23403759
04000US53,Washington,2015,30.413845,.26286265
04000US53,Washington,2016,29.665733,.27675167
04000US53,Washington,2017,29.574562,.27730045
04000US54,West Virginia,2009,35.349899,.49840313
04000US54,West Virginia,2010,35.142868,.51933664
04000US54,West Virginia,2011,36.330719,.51382661
04000US54,West Virginia,2012,36.577736,.48692584
04000US54,West Virginia,2013,36.00351,.47870752
04000US54,West Virginia,2014,35.292877,.48420942
04000US54,West Virginia,2015,35.552509,.52022517
04000US54,West Virginia,2016,34.583763,.44352454
04000US54,West Virginia,2017,34.799976,.64616454
04000US55,Wisconsin,2009,31.622814,.27606446
04000US55,Wisconsin,2010,32.710838,.27663112
04000US55,Wisconsin,2011,32.28072,.25593916
04000US55,Wisconsin,2012,32.428566,.23527807
04000US55,Wisconsin,2013,32.78746,.27544674
04000US55,Wisconsin,2014,32.8144,.21538551
04000US55,Wisconsin,2015,31.876778,.2562975
04000US55,Wisconsin,2016,31.830067,.24319026
04000US55,Wisconsin,2017,31.340261,.25287622
04000US56,Wyoming,2009,25.112492,.9414506
04000US56,Wyoming,2010,26.457903,1.15847
04000US56,Wyoming,2011,25.650333,.82380724
04000US56,Wyoming,2012,27.983606,.95042109
04000US56,Wyoming,2013,26.350986,.81896663
04000US56,Wyoming,2014,28.048876,.90403157
04000US56,Wyoming,2015,27.80765,.95272863
04000US56,Wyoming,2016,25.38246,.85188162
04000US56,Wyoming,2017,26.563803,.92842996
